address,as_of_date,city,phone,state,location_id,store_services,title,url,zipcode,postcode,latitude,longitude,has_next_gen,is_flagship,has_pickup,has_curbside,has_same_day,has_balloon_delivery,has_helium,num_omni_features,nearest_neighbor_miles,stores_within_3_miles,stores_within_6_miles,cluster
13615 South Dixie Highway,2024-10-07,Palmetto Bay,(941) 803-1818,Florida,317,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Colonial Palms Plaza,https://stores.partycity.com/us/fl/palmettobay/party-store-pc317.html,33176,33176,25.6426,-80.3325825,False,False,True,True,True,True,True,True,4.591889303074225,0,3,0
10650 NW 19th Street,2024-10-07,Miami,(786) 697-1922,Florida,333,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Bed Bath and Beyond Plaza,https://stores.partycity.com/us/fl/miami/party-store-pc333.html,33172,33172,25.7910377,-80.3670612,False,False,True,True,True,True,True,True,3.3634288568747293,0,2,0
1557 West New Haven Avenue,2024-10-07,Melbourne,(321) 473-3169,Florida,357,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Shoppes of West Melbourne,https://stores.partycity.com/us/fl/melbourne/party-store-pc357.html,32904,32904,28.0771881,-80.64808239999999,False,False,True,True,True,True,True,True,46.306231212064155,0,0,0
641 Centerview Boulevard,2024-10-07,Kissimmee,(321) 337-0516,Florida,377,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Crosslands Shopping Center,https://stores.partycity.com/us/fl/kissimmee/party-store-pc377.html,34741,34741,28.3420581,-81.40870439999999,False,False,True,True,True,True,True,True,9.890420482710395,0,0,0
11112-12 San Jose Blvd,2024-10-07,Jacksonville,(904) 870-9450,Florida,1231,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,CLAIRE LANE CENTER,https://stores.partycity.com/us/fl/jacksonville/party-store-pc1231.html,32223,32223,30.1750641,-81.6299232,False,False,True,True,True,True,True,True,6.945607225654528,0,0,0
3911 Oakwood Boulevard,2024-10-07,Hollywood,(754) 263-0877,Florida,315,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Oakwood Plaza,https://stores.partycity.com/us/fl/hollywood/party-store-pc315.html,33020,33020,26.0455745,-80.15860119999999,False,False,True,True,True,True,True,True,6.0870195328971946,0,0,0
555 East Townline Road,2024-10-07,Vernon Hills,(224) 424-3368,Illinois,5210,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Vernon Hills Commons,https://stores.partycity.com/us/il/vernonhills/party-store-pc5210.html,60061,60061,42.2386207,-87.9491034,False,False,True,True,True,True,True,True,8.750051717224911,0,0,0
6705 FM 1960 East,2024-10-07,Humble,(832) 412-4713,Texas,683,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,FM 1960 E- Atascocita,https://stores.partycity.com/us/tx/humble/party-store-pc683.html,77346,77346,29.9990628,-95.1747988,False,False,True,True,True,True,True,True,5.247363794303134,0,1,0
5946 East Sam Houston Parkway North,2024-10-07,Houston,(713) 470-6475,Texas,786,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,The Shops at Stone Park,https://stores.partycity.com/us/tx/houston/party-store-pc786.html,77049,77049,29.8116751,-95.1616571,False,False,True,True,True,True,True,True,10.987299385271282,0,0,0
13441 Westheimer Rd,2024-10-07,Houston,(713) 423-3783,Texas,588,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Market Square at Eldridge Parkway,https://stores.partycity.com/us/tx/houston/party-store-pc588.html,77082,77082,29.7340901,-95.6271113,False,False,True,True,True,True,True,True,5.620619039487708,0,1,0
1306 West Davis Street,2024-10-07,Conroe,(936) 202-2739,Texas,1123,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Towne Center,https://stores.partycity.com/us/tx/conroe/party-store-pc1123.html,77304,77304,30.3178501,-95.4744585,False,False,True,True,True,True,True,True,9.76302914825411,0,0,0
2540 North Josey Lane,2024-10-07,Carrollton,(214) 731-7317,Texas,63,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Trinity Plaza Shopping Center,https://stores.partycity.com/us/tx/carrollton/party-store-pc63.html,75006,75006,32.9842,-96.8891393,False,False,True,True,True,True,True,True,5.104146645017894,0,2,0
5441 N IH-35,2024-10-07,Austin,(512) 640-3795,Texas,1192,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Capital Plaza,https://stores.partycity.com/us/tx/austin/party-store-pc1192.html,78723,78723,30.3143325,-97.7051406,False,False,True,True,True,True,True,True,6.830690434194741,0,0,0
1240 Stafford Market Place,2024-10-07,Stafford,(540) 242-8172,Virginia,827,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Stafford Marketplace,https://stores.partycity.com/us/va/stafford/party-store-pc827.html,22556,22556,38.4720803,-77.4089192,False,False,True,True,True,True,True,True,13.035444389667958,0,0,0
1217 North Military Highway,2024-10-07,Norfolk,(757) 632-7445,Virginia,611,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Broad Creek Shopping Center,https://stores.partycity.com/us/va/norfolk/party-store-pc611.html,23502,23502,36.8642237,-76.2123778,False,False,True,True,True,True,True,True,6.180214376090119,0,0,0
12134 Jefferson Avenue,2024-10-07,Newport News,(757) 586-3470,Virginia,5280,Flag Ship Store | In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Yoder Plaza,https://stores.partycity.com/us/va/newportnews/party-store-pc5280.html,23602,23602,37.1090629,-76.4918225,True,True,True,True,True,True,True,True,20.278628498508656,0,0,2
3700 Candlers Mountain Road,2024-10-07,Lynchburg,(434) 473-7637,Virginia,5522,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Candlers Station,https://stores.partycity.com/us/va/lynchburg/party-store-pc5522.html,24502,24502,37.3602758,-79.1696687,False,False,True,True,True,True,True,True,43.71164134473158,0,0,0
5522 Leesburg Pike,2024-10-07,Falls Church,(703) 531-8036,Virginia,1168,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Bailey's Crossroad,https://stores.partycity.com/us/va/fallschurch/party-store-pc1168.html,22041,22041,38.8485303,-77.123342,False,False,True,True,True,True,True,True,5.935575121075904,0,1,0
2907 Queensgate Drive,2024-10-07,Richland,(509) 392-8603,Washington,981,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Vintner Square,https://stores.partycity.com/us/wa/richland/party-store-pc981.html,99352,99352,46.25739859999999,-119.3151677,False,False,True,True,True,True,True,True,59.383453753250954,0,0,0
613 N Westhill Boulevard,2024-10-07,Appleton,(920) 202-8725,Wisconsin,4002,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Westhill Boulevard,https://stores.partycity.com/us/wi/appleton/party-store-pc4002.html,54914,54914,44.26881239999999,-88.46173499999999,False,False,True,True,True,True,True,True,26.341885571533183,0,0,0
200 Rafael Cordero Avenue,2024-10-07,Caguas,(787) 703-0720,Puerto Rico,253,In-Store Shopping | In-Store Pickup | Helium,Plaza Centro Mall II,https://stores.partycity.com/us/pr/caguas/party-store-pc253.html,725,725,18.2348356,-66.03038719999999,False,False,True,False,False,False,True,True,10.784347197212748,0,0,0
528 Cordova Road,2024-10-07,Santa Fe,(505) 372-1595,New Mexico,940,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Coronado Shopping Center,https://stores.partycity.com/us/nm/santafe/party-store-pc940.html,87501,87501,35.6738273,-105.9524229,False,False,True,True,True,True,True,True,50.44355555618603,0,0,0
3707 Easton Market,2024-10-07,Columbus,(380) 215-0052,Ohio,5279,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Easton Market,https://stores.partycity.com/us/oh/columbus/party-store-pc5279.html,43219,43219,40.0499367,-82.9238519,False,False,True,True,True,True,True,True,7.015162225643178,0,0,0
7555 Market Place Drive,2024-10-07,Aurora,(234) 781-6129,Ohio,930,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Marketplace At Four Corners,https://stores.partycity.com/us/oh/aurora/party-store-pc930.html,44202,44202,41.3499425,-81.385772,False,False,True,True,True,True,True,True,17.493658716818953,0,0,0
1700 Fruitville Pike,2024-10-07,Lancaster,(717) 283-4899,Pennsylvania,1176,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Red Rose Commons,https://stores.partycity.com/us/pa/lancaster/party-store-pc1176.html,17601,17601,40.06901999999999,-76.3217346,False,False,True,True,True,True,True,True,19.585839151968223,0,0,0
11334 Parkside Drive,2024-10-07,Knoxville,(865) 338-3637,Tennessee,842,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Pinnacle,https://stores.partycity.com/us/tn/knoxville/party-store-pc842.html,37922,37922,35.8985572,-84.15925890000001,False,False,True,True,True,True,True,True,5.659802743216386,0,1,0
501 West Beltline Road,2024-10-07,Richardson,(469) 893-4390,Texas,59,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Richardson Heights Shopping Center,https://stores.partycity.com/us/tx/richardson/party-store-pc59.html,75080,75080,32.950596,-96.735638,False,False,True,True,True,True,True,True,6.211120737115043,0,0,0
732 East Expressway 83,2024-10-07,McAllen,(956) 515-2661,Texas,440,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Las Tiendas Shopping Center,https://stores.partycity.com/us/tx/mcallen/party-store-pc440.html,78503,78503,26.1858256,-98.211121,False,False,True,True,True,True,True,True,5.941563052229746,0,1,0
576 S Route 59,2024-10-07,Naperville,(630) 445-0400,Illinois,5137,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Naperwest Plaza,https://stores.partycity.com/us/il/naperville/party-store-pc5137.html,60540,60540,41.7593859,-88.2029341,False,False,True,True,True,True,True,True,6.603623664861127,0,0,0
4281 Roswell Road,2024-10-07,Marietta,(770) 999-0207,Georgia,239,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,East Cobb Crossing,https://stores.partycity.com/us/ga/marietta/party-store-pc239.html,30062,30062,33.986576,-84.42476700000002,False,False,True,True,True,True,True,True,6.298689257095974,0,0,0
2910 Chapel Hill Road,2024-10-07,Douglasville,(678) 932-8724,Georgia,234,Flag Ship Store | In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Douglasville Pavillion,https://stores.partycity.com/us/ga/douglasville/party-store-pc234.html,30135,30135,33.7267328,-84.7332962,True,True,True,True,True,True,True,True,11.417291951652127,0,0,2
2661 Plainfield Road,2024-10-07,Joliet,(815) 768-2030,Illinois,5113,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Louis Joliet Pointe,https://stores.partycity.com/us/il/joliet/party-store-pc5113.html,60435,60435,41.5757082,-88.1525444,False,False,True,True,True,True,True,True,3.4600322274451702,0,1,0
7123 Cermak Road,2024-10-07,Berwyn,(708) 393-4025,Illinois,629,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Cermak Plaza,https://stores.partycity.com/us/il/berwyn/party-store-pc629.html,60402,60402,41.84861180000001,-87.8013462,False,False,True,True,True,True,True,True,4.658584627134422,0,3,0
111 West Rand Road,2024-10-07,Arlington Heights,(224) 342-5151,Illinois,196,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Annex of Arlington,https://stores.partycity.com/us/il/arlingtonheights/party-store-pc196.html,60004,60004,42.1145715,-87.98426189999999,False,False,True,True,True,True,True,True,6.83913885163996,0,0,0
2243 Cumming Hwy,2024-10-07,Canton,(470) 863-2367,Georgia,980,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Canton Marketplace,https://stores.partycity.com/us/ga/canton/party-store-pc980.html,30115,30115,34.2393705,-84.45418529999999,False,False,True,True,True,True,True,True,16.062327793274836,0,0,0
6110 Bayfield Parkway,2024-10-07,Concord,(704) 707-3133,North Carolina,1066,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Afton Ridge,https://stores.partycity.com/us/nc/concord/party-store-pc1066.html,28027,28027,35.4184561,-80.6780321,False,False,True,True,True,True,True,True,11.082850189650305,0,0,0
5407 South Boulevard,2024-10-07,Charlotte,(980) 666-4698,North Carolina,1067,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Tyvola Square,https://stores.partycity.com/us/nc/charlotte/party-store-pc1067.html,28217,28217,35.1619249,-80.8749211,False,False,True,True,True,True,True,True,5.4605801031580095,0,1,0
4340 - 13th Avenue SW,2024-10-07,Fargo,(701) 205-3512,North Dakota,1144,In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,TJ Maxx Plaza,https://stores.partycity.com/us/nd/fargo/party-store-pc1144.html,58103,58103,46.859883,-96.8586064,True,False,True,True,True,True,True,True,71.69693255977856,0,0,0
9134 Mentor Avenue,2024-10-07,Mentor,(440) 290-1860,Ohio,5175,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Mentor Commons,https://stores.partycity.com/us/oh/mentor/party-store-pc5175.html,44060,44060,41.6744981,-81.3128122,False,False,True,True,True,True,True,True,6.782504373436813,0,0,0
12810 Elm Creek Boulevard,2024-10-07,Maple Grove,(612) 263-6323,Minnesota,1152,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Arbor Lakes,https://stores.partycity.com/us/mn/maplegrove/party-store-pc1152.html,55369,55369,45.0967342,-93.443384,False,False,True,True,True,True,True,True,8.080618455929386,0,0,0
3360 124th Avenue,2024-10-07,Coon Rapids,(612) 352-9709,Minnesota,1139,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Riverdale Commons,https://stores.partycity.com/us/mn/coonrapids/party-store-pc1139.html,55433,55433,45.1944078,-93.3523246,False,False,True,True,True,True,True,True,8.080618455929386,0,0,0
370 Ridge Way,2024-10-07,Flowood,(601) 992-2121,Mississippi,349,In-Store Shopping | Helium,Lakeland Commons,https://stores.partycity.com/us/ms/flowood/party-store-pc349.html,39232,39232,32.3414013,-90.0655348,False,False,False,False,False,False,True,False,5.965352515396041,0,1,1
2620 S Campbell Ave,2024-10-07,Springfield,(417) 385-1396,Missouri,1235,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,South Creek Crossing,https://stores.partycity.com/us/mo/springfield/party-store-pc1235.html,65807,65807,37.1673342,-93.2944593,False,False,True,True,True,True,True,True,65.67768567986269,0,0,0
3860 South Maryland Parkway,2024-10-07,Las Vegas,(725) 231-8630,Nevada,538,In-Store Shopping | Next Gen | Helium,Best of the Boulevard,https://stores.partycity.com/us/nv/lasvegas/party-store-pc538.html,89119,89119,36.1190305,-115.1358324,True,False,False,False,False,False,True,False,6.943728712333464,0,0,1
79 Route 73,2024-10-07,Voorhees,(856) 346-7143,New Jersey,717,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Cooper's Plaza,https://stores.partycity.com/us/nj/voorhees/party-store-pc717.html,8043,8043,39.8249098,-74.93063699999999,False,False,True,True,True,True,True,True,7.468944982330331,0,0,0
2450 Route 22,2024-10-07,Kenilworth,(908) 514-4553,New Jersey,403,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Route 22,https://stores.partycity.com/us/nj/kenilworth/party-store-pc403.html,7033,7033,40.6896455,-74.2938439,False,False,True,True,True,True,True,True,4.109765839088513,0,1,0
733 State Highway 440,2024-10-07,Jersey City,(201) 984-4034,New Jersey,406,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Hudson Mall,https://stores.partycity.com/us/nj/jerseycity/party-store-pc406.html,7304,7304,40.7228196,-74.09302509999999,False,False,True,True,True,True,True,True,4.690017862959974,0,2,0
3082 State Highway 35,2024-10-07,Hazlet,(732) 931-2048,New Jersey,1024,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Bayshore Shopping Center,https://stores.partycity.com/us/nj/hazlet/party-store-pc1024.html,7730,7730,40.4190485,-74.1822991,False,False,True,True,True,True,True,True,10.855608575870383,0,0,0
730 US-202,2024-10-07,Bridgewater,(848) 305-6013,New Jersey,747,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Bridgewater Town Centre,https://stores.partycity.com/us/nj/bridgewater/party-store-pc747.html,8807,8807,40.5746517,-74.6710796,False,False,True,True,True,True,True,True,12.659422376317686,0,0,0
5360 Northwest Highway,2024-10-07,Crystal Lake,(815) 893-8154,Illinois,5331,In-Store Shopping | Helium,Bohl Farm Market Place,https://stores.partycity.com/us/il/crystallake/party-store-pc5331.html,60014,60014,42.2290827,-88.302478,False,False,False,False,False,False,True,False,4.736504548714072,0,1,1
5916 Red Bug Lake Road,2024-10-07,Winter Springs,(407) 706-2509,Florida,866,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Red Willow Shopping Plaza,https://stores.partycity.com/us/fl/wintersprings/party-store-pc866.html,32708,32708,28.6485796,-81.26629419999999,False,False,True,True,True,True,True,True,6.733667426138622,0,0,0
3090 Mountain View Drive,2024-10-07,Anchorage,(907) 885-2882,Alaska,1021,Flag Ship Store | In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Glenn Square,https://stores.partycity.com/us/ak/anchorage/party-store-pc1021.html,99501,99501,61.22084,-149.8159225,True,True,True,True,True,True,True,True,1390.748097598922,0,0,2
10200 Eastern Shore Boulevard,2024-10-07,Spanish Fort,(251) 304-8175,Alabama,1041,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Eastern Shore Plaza,https://stores.partycity.com/us/al/spanishfort/party-store-pc1041.html,36527,36527,30.6642574,-87.8477621,False,False,True,True,True,True,True,True,17.992533864648266,0,0,0
1608 Montclair Road,2024-10-07,Birmingham,(205) 623-6721,Alabama,1034,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Crestwood Mall,https://stores.partycity.com/us/al/birmingham/party-store-pc1034.html,35210,35210,33.5285757,-86.72171399999999,False,False,True,True,True,True,True,True,7.700763926623833,0,0,0
5287 Highway 280,2024-10-07,Birmingham,(205) 578-3290,Alabama,1040,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Brook Highland Shopping Center,https://stores.partycity.com/us/al/birmingham/party-store-pc1040.html,35242,35242,33.421673,-86.68291599999999,False,False,True,True,True,True,True,True,7.20112842824058,0,0,0
15740 North Pima Road,2024-10-07,Scottsdale,(480) 581-0825,Arizona,948,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Sonora Village,https://stores.partycity.com/us/az/scottsdale/party-store-pc948.html,85260,85260,33.6284661,-111.8927834,False,False,True,True,True,True,True,True,5.748840567938679,0,1,0
900 East County Line Road,2024-10-07,Ridgeland,(601) 956-0046,Mississippi,125,In-Store Shopping | Helium,North Regency Square,https://stores.partycity.com/us/ms/ridgeland/party-store-pc125.html,39157,39157,32.4002387,-90.140365,False,False,False,False,False,False,True,False,5.965352515396041,0,1,1
7547 Youree Drive,2024-10-07,Shreveport,(318) 703-6148,Louisiana,656,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Bayou Walk Shopping Center,https://stores.partycity.com/us/la/shreveport/party-store-pc656.html,71105,71105,32.4363545,-93.7123356,False,False,True,True,True,True,True,True,59.86906043429261,0,0,0
1420 Twixt Town Road,2024-10-07,Marion,(319) 382-8667,Iowa,5151,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Collins Road Square,https://stores.partycity.com/us/ia/marion/party-store-pc5151.html,52302,52302,42.0287632,-91.6252871,False,False,True,True,True,True,True,True,64.83622028198644,0,0,0
3271 Marketplace Drive,2024-10-07,Council Bluffs,(712) 435-4968,Iowa,907,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,The Marketplace,https://stores.partycity.com/us/ia/councilbluffs/party-store-pc907.html,51501,51501,41.2296991,-95.8758645,False,False,True,True,True,True,True,True,12.572350913780957,0,0,0
4631 Outer Loop,2024-10-07,Louisville,(502) 214-4856,Kentucky,5281,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Festival at Jefferson Court,https://stores.partycity.com/us/ky/louisville/party-store-pc5281.html,40219,40219,38.1396096,-85.6758729,False,False,True,True,True,True,True,True,6.1053039217759455,0,0,0
7646 Mall Road,2024-10-07,Florence,(859) 594-2035,Kentucky,5179,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Florence Square Shopping Center,https://stores.partycity.com/us/ky/florence/party-store-pc5179.html,41042,41042,38.9994106,-84.6517284,False,False,True,True,True,True,True,True,9.929782121202818,0,0,0
2924 Festival Way,2024-10-07,Waldorf,(240) 607-5918,Maryland,5513,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Shops at Waldorf,https://stores.partycity.com/us/md/waldorf/party-store-pc5513.html,20601,20601,38.6290778,-76.9102401,False,False,True,True,True,True,True,True,15.168321081304157,0,0,0
10385 Reisterstown Road,2024-10-07,Owings Mills,(443) 334-6243,Maryland,1090,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Garrison Forest Plaza Shopping Center,https://stores.partycity.com/us/md/owingsmills/party-store-pc1090.html,21117,21117,39.41942299999999,-76.7779642,False,False,True,True,True,True,True,True,8.165776638062848,0,0,0
9101 Woodmore Centre Drive,2024-10-07,Lanham,(301) 852-5762,Maryland,738,Flag Ship Store | In-Store Shopping | Next Gen | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Woodmore Towne Center,https://stores.partycity.com/us/md/lanham/party-store-pc738.html,20706,20706,38.9228145,-76.84873999999999,True,True,True,True,True,True,True,True,5.546084931149038,0,1,2
622 Marketplace Drive,2024-10-07,Bel Air,(443) 356-4178,Maryland,5518,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Tollgate Marketplace,https://stores.partycity.com/us/md/belair/party-store-pc5518.html,21014,21014,39.5237379,-76.3533272,False,False,True,True,True,True,True,True,15.681034053705673,0,0,0
30 Providence Highway,2024-10-07,Walpole,(508) 921-4026,Massachusetts,6046,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Walpole Mall,https://stores.partycity.com/us/ma/walpole/party-store-pc6046.html,2032,2032,42.1563075,-71.2005056,False,False,True,True,True,True,True,True,7.076750116562927,0,0,0
2770 East Germann Road,2024-10-07,Chandler,(623) 257-3992,Arizona,953,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Crossroads Towne Center,https://stores.partycity.com/us/az/chandler/party-store-pc953.html,85286,85286,33.2794179,-111.793201,False,False,True,True,True,True,True,True,6.619086388005672,0,0,0
2715 Teller Rd,2024-10-07,Thousand Oaks,(805) 601-7897,California,446,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Teller Rd,https://stores.partycity.com/us/ca/thousandoaks/party-store-pc446.html,91320,91320,34.191579,-118.934318,False,False,True,True,True,True,True,True,10.370730944955513,0,0,0
42800 Jackson Avenue,2024-10-07,Indio,(442) 300-9960,California,760,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Indio Towne Center,https://stores.partycity.com/us/ca/indio/party-store-pc760.html,92203,92203,33.7386698,-116.2131778,False,False,True,True,True,True,True,True,55.668653903903945,0,0,0
39210 Fremont Hub,2024-10-07,Fremont,(341) 356-6081,California,1219,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Fremont Hub,https://stores.partycity.com/us/ca/fremont/party-store-pc1219.html,94538,94538,37.54565280000001,-121.985789,False,False,True,True,True,True,True,True,12.031322437745951,0,0,0
5544 Stockdale Highway,2024-10-07,Bakersfield,(661) 859-1100,California,291,In-Store Shopping | Helium,Stockdale Village Shopping Center,https://stores.partycity.com/us/ca/bakersfield/party-store-pc291.html,93309,93309,35.3553671,-119.0631752,False,False,False,False,False,False,True,False,3.136123657238934,0,1,1
3500 S College Ave,2024-10-07,Fort Collins,(970) 372-2080,Colorado,570,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Square Shopping Center,https://stores.partycity.com/us/co/fortcollins/party-store-pc570.html,80525,80525,40.5393162,-105.0753601,False,False,True,True,True,True,True,True,27.24636329189096,0,0,0
7690 North Academy Blvd,2024-10-07,Colorado Springs,(719) 284-9224,Colorado,642,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,Chapel Hills,https://stores.partycity.com/us/co/coloradosprings/party-store-pc642.html,80920,80920,38.9424388,-104.8021446,False,False,True,True,True,True,True,True,6.409898701934722,0,0,0
600 South Street West,2024-10-07,Raynham,(508) 301-1051,Massachusetts,6026,In-Store Shopping | In-Store Pickup | Curbside Pickup | Scheduled or Same Day Delivery | Balloon Delivery | Helium,RK Center,https://stores.partycity.com/us/ma/raynham/party-store-pc6026.html,2767,2767,41.9060921,-71.04636310000001,False,False,True,True,True,True,True,True,15.359999834863949,0,0,0
